,Source,SS,DF1,DF2,MS,F,p-unc,np2,eps
0,group,0.7158568690621907,1,27,0.7158568690621907,2.894677869461106,0.10036289997883956,0.09682920425170939,
1,electrode_pairs,13.621722733425363,20,540,0.6810861366712682,10.480797799837266,9.807974501184212e-28,0.27963112887321656,0.18114269936988633
2,Interaction,2.531824455687726,20,540,0.1265912227843863,1.9480311487791817,0.008274997208593099,0.06729408085707879,
