,Source,SS,DF1,DF2,MS,F,p-unc,np2,eps
0,group,0.20284810010184562,1,27,0.20284810010184562,0.42111809588805127,0.5218617228168043,0.015357437082450706,
1,electrode_pairs,10.43750419236215,20,540,0.5218752096181075,9.678245965928244,2.0238458269102188e-25,0.2638688331748121,0.2177817057718484
2,Interaction,0.6405931432813574,20,540,0.03202965716406787,0.5939943007928017,0.9179242375261444,0.02152621669475867,
