,Source,SS,DF1,DF2,MS,F,p-unc,np2,eps
0,group,0.6457643628827439,1,27,0.6457643628827439,2.2355667884530166,0.14646458836625847,0.07646736608971727,
1,electrode_pairs,15.355637672678823,20,540,0.7677818836339412,12.666596181540033,7.198821385108272e-34,0.31932652157925234,0.18077633700217915
2,Interaction,1.935825753721403,20,540,0.09679128768607015,1.596828710268517,0.04844427756252612,0.05583936339399514,
